,month,hour,precinct,totalNumber,felony,misdemeanor,violation
871,1,11,23,26,4,17,5
872,1,11,42,34,12,18,4
873,1,11,115,36,14,16,6
874,1,11,52,64,18,34,12
875,1,11,122,35,6,22,7
876,1,11,1,30,7,18,5
877,1,11,72,40,11,19,10
878,1,11,109,42,14,20,8
879,1,11,24,26,11,12,3
880,1,11,81,36,15,16,5
881,1,11,90,35,14,18,3
882,1,11,112,25,8,16,1
883,1,11,43,65,20,38,7
884,1,11,84,39,8,23,8
885,1,11,47,61,13,35,13
886,1,11,77,49,16,23,10
887,1,11,101,25,14,7,4
888,1,11,83,40,12,22,6
889,1,11,113,49,15,28,6
890,1,11,120,42,7,24,11
891,1,11,70,49,9,32,8
892,1,11,69,30,8,13,9
893,1,11,66,20,9,10,1
894,1,11,114,59,12,33,14
895,1,11,76,16,4,10,2
896,1,11,63,31,8,18,5
897,1,11,45,33,8,16,9
898,1,11,106,30,11,17,2
899,1,11,10,17,7,9,1
900,1,11,78,18,5,11,2
901,1,11,6,19,4,11,4
902,1,11,5,36,10,23,3
903,1,11,94,20,8,5,7
904,1,11,40,55,20,33,2
905,1,11,34,18,6,10,2
906,1,11,32,34,10,17,7
907,1,11,50,26,13,11,2
908,1,11,25,54,8,38,8
909,1,11,100,12,3,7,2
910,1,11,18,53,20,28,5
911,1,11,20,37,7,25,5
912,1,11,111,17,11,4,2
913,1,11,107,26,8,15,3
914,1,11,30,23,6,14,3
915,1,11,49,46,10,32,4
916,1,11,88,33,6,22,5
917,1,11,26,13,3,10,0
918,1,11,123,14,2,8,4
919,1,11,9,31,10,19,2
920,1,11,104,49,15,27,7
921,1,11,33,19,4,10,5
922,1,11,62,28,10,13,5
923,1,11,22,1,0,1,0
924,1,12,44,87,21,57,9
925,1,12,103,62,29,25,8
926,1,12,28,42,11,27,4
927,1,12,105,75,32,36,7
928,1,12,13,88,30,49,9
929,1,12,71,69,22,39,8
930,1,12,7,20,7,12,1
931,1,12,46,56,13,30,13
932,1,12,48,60,21,33,6
933,1,12,19,76,39,33,4
934,1,12,41,88,37,44,7
935,1,12,14,111,38,70,3
936,1,12,67,63,25,30,8
937,1,12,17,32,22,8,2
938,1,12,61,56,27,22,7
939,1,12,102,78,29,35,14
940,1,12,110,60,23,33,4
941,1,12,108,54,18,27,9
942,1,12,75,120,51,52,17
943,1,12,73,82,28,42,12
944,1,12,60,55,18,27,10
945,1,12,68,35,12,16,7
946,1,12,79,60,24,25,11
947,1,12,121,54,13,33,8
948,1,12,23,74,10,56,8
949,1,12,42,53,14,33,6
950,1,12,115,51,19,28,4
951,1,12,52,94,20,64,10
952,1,12,122,52,15,31,6
953,1,12,1,67,24,39,4
954,1,12,72,41,7,28,6
955,1,12,109,70,34,24,12
956,1,12,24,50,18,26,6
957,1,12,81,39,10,21,8
958,1,12,90,62,24,28,10
959,1,12,112,39,13,25,1
960,1,12,43,83,23,47,13
961,1,12,84,53,16,29,8
962,1,12,47,65,24,36,5
963,1,12,77,59,19,32,8
964,1,12,101,38,15,17,6
965,1,12,83,49,20,23,6
966,1,12,113,72,28,38,6
967,1,12,120,81,20,44,17
968,1,12,70,75,36,35,4
969,1,12,69,33,12,15,6
970,1,12,66,44,21,14,9
971,1,12,114,81,33,35,13
972,1,12,76,22,8,12,2
973,1,12,63,36,15,19,2
974,1,12,45,69,19,37,13
975,1,12,106,49,19,27,3
976,1,12,10,55,19,28,8
977,1,12,78,39,15,21,3
978,1,12,6,21,8,9,4
979,1,12,5,44,15,18,11
980,1,12,94,23,9,14,0
981,1,12,40,101,27,61,13
982,1,12,34,35,11,20,4
983,1,12,32,37,8,25,4
984,1,12,50,33,7,21,5
985,1,12,25,51,13,34,4
986,1,12,100,21,3,16,2
987,1,12,18,67,31,30,6
988,1,12,20,64,24,35,5
989,1,12,111,35,17,14,4
990,1,12,107,44,18,21,5
991,1,12,30,23,6,12,5
992,1,12,49,52,13,35,4
993,1,12,88,34,9,23,2
994,1,12,26,24,8,14,2
995,1,12,123,29,11,15,3
996,1,12,9,40,14,21,5
997,1,12,104,58,22,28,8
998,1,12,33,39,13,21,5
999,1,12,62,63,23,34,6
1000,1,12,22,0,0,0,0
1001,1,13,44,72,18,40,14
1002,1,13,103,79,27,38,14
1003,1,13,28,42,9,25,8
1004,1,13,105,43,10,23,10
1005,1,13,13,69,23,37,9
1006,1,13,71,44,10,24,10
1007,1,13,7,27,11,16,0
1008,1,13,46,75,17,45,13
1009,1,13,48,62,19,34,9
1010,1,13,19,46,21,23,2
1011,1,13,41,87,28,50,9
1012,1,13,14,121,45,72,4
1013,1,13,67,46,16,20,10
1014,1,13,17,24,13,7,4
1015,1,13,61,35,16,17,2
1016,1,13,102,41,14,21,6
1017,1,13,110,48,15,29,4
1018,1,13,108,40,15,14,11
1019,1,13,75,102,41,46,15
1020,1,13,73,63,21,31,11
1021,1,13,60,48,16,24,8
1022,1,13,68,43,12,27,4
1023,1,13,79,52,23,25,4
1024,1,13,121,58,15,36,7
1025,1,13,23,61,12,41,8
1026,1,13,42,53,10,39,4
1027,1,13,115,51,13,26,12
1028,1,13,52,72,15,51,6
1029,1,13,122,42,6,23,13
1030,1,13,1,53,13,34,6
1031,1,13,72,37,9,23,5
1032,1,13,109,66,25,30,11
1033,1,13,24,41,12,23,6
1034,1,13,81,59,23,20,16
1035,1,13,90,64,19,36,9
1036,1,13,112,24,13,11,0
1037,1,13,43,84,23,50,11
1038,1,13,84,50,26,19,5
1039,1,13,47,45,9,31,5
1040,1,13,77,47,13,27,7
1041,1,13,101,31,6,19,6
1042,1,13,83,50,13,32,5
1043,1,13,113,74,26,39,9
1044,1,13,120,48,7,29,12
1045,1,13,70,45,18,17,10
1046,1,13,69,36,16,12,8
1047,1,13,66,23,10,11,2
1048,1,13,114,49,9,37,3
1049,1,13,76,16,8,8,0
1050,1,13,63,44,16,21,7
1051,1,13,45,33,4,22,7
1052,1,13,106,31,8,19,4
1053,1,13,10,26,10,13,3
1054,1,13,78,29,5,18,6
1055,1,13,6,33,11,20,2
1056,1,13,5,49,14,32,3
1057,1,13,94,25,10,11,4
1058,1,13,40,101,39,53,9
1059,1,13,34,32,7,18,7
1060,1,13,32,43,14,23,6
1061,1,13,50,20,1,13,6
1062,1,13,25,46,8,33,5
1063,1,13,100,21,7,9,5
1064,1,13,18,56,16,32,8
1065,1,13,20,38,11,23,4
1066,1,13,111,17,8,7,2
1067,1,13,107,52,21,25,6
1068,1,13,30,30,10,18,2
1069,1,13,49,32,5,21,6
1070,1,13,88,30,13,13,4
1071,1,13,26,24,5,16,3
1072,1,13,123,21,4,9,8
1073,1,13,9,39,13,22,4
1074,1,13,104,47,14,25,8
1075,1,13,33,25,9,12,4
1076,1,13,62,34,9,17,8
1077,1,13,22,2,0,2,0
1078,1,14,44,91,19,60,12
1079,1,14,103,92,26,51,15
1080,1,14,28,46,9,23,14
1081,1,14,105,51,19,25,7
1082,1,14,13,69,27,33,9
1083,1,14,71,74,22,43,9
1084,1,14,7,38,12,23,3
1085,1,14,46,61,21,29,11
1086,1,14,48,67,19,36,12
1087,1,14,19,56,20,30,6
1088,1,14,41,90,25,53,12
1089,1,14,14,121,34,83,4
1090,1,14,67,71,21,33,17
1091,1,14,17,23,11,11,1
1092,1,14,61,34,10,16,8
1093,1,14,102,49,15,25,9
1094,1,14,110,55,15,35,5
1095,1,14,108,31,5,18,8
1096,1,14,75,132,47,71,14
1097,1,14,73,95,23,64,8
1098,1,14,60,42,13,23,6
1099,1,14,68,30,9,15,6
1100,1,14,79,60,22,31,7
1101,1,14,121,58,15,33,10
1102,1,14,23,40,10,24,6
1103,1,14,42,71,14,48,9
1104,1,14,115,54,17,33,4
1105,1,14,52,81,14,61,6
1106,1,14,122,46,17,22,7
1107,1,14,1,63,18,40,5
1108,1,14,72,48,9,34,5
1109,1,14,109,61,15,29,17
1110,1,14,24,39,7,23,9
1111,1,14,81,62,19,27,16
1112,1,14,90,53,24,26,3
1113,1,14,112,28,6,21,1
1114,1,14,43,118,34,64,20
1115,1,14,84,47,10,28,9
1116,1,14,47,69,29,33,7
1117,1,14,77,52,15,25,12
1118,1,14,101,39,15,19,5
1119,1,14,83,50,20,25,5
1120,1,14,113,82,34,43,5
1121,1,14,120,66,9,44,13
1122,1,14,70,64,22,35,7
1123,1,14,69,32,12,16,4
1124,1,14,66,22,12,9,1
1125,1,14,114,59,16,34,9
1126,1,14,76,21,4,11,6
1127,1,14,63,39,13,19,7
1128,1,14,45,40,12,21,7
1129,1,14,106,50,19,24,7
1130,1,14,10,29,13,15,1
1131,1,14,78,40,12,27,1
1132,1,14,6,37,11,25,1
1133,1,14,5,43,8,30,5
1134,1,14,94,22,7,12,3
1135,1,14,40,105,30,60,15
1136,1,14,34,18,4,8,6
1137,1,14,32,45,9,28,8
1138,1,14,50,29,4,20,5
1139,1,14,25,71,11,51,9
1140,1,14,100,18,6,10,2
1141,1,14,18,67,23,40,4
1142,1,14,20,40,14,22,4
1143,1,14,111,25,11,11,3
1144,1,14,107,38,9,18,11
1145,1,14,30,30,10,18,2
1146,1,14,49,52,11,35,6
1147,1,14,88,33,16,15,2
1148,1,14,26,28,8,19,1
1149,1,14,123,28,4,15,9
1150,1,14,9,44,11,25,8
1151,1,14,104,40,9,22,9
1152,1,14,33,32,17,12,3
1153,1,14,62,50,9,33,8
1154,1,14,22,1,0,0,1
1155,1,15,44,102,28,63,11
1156,1,15,103,90,32,47,11
1157,1,15,28,59,15,36,8
1158,1,15,105,70,19,38,13
1159,1,15,13,86,22,54,10
1160,1,15,71,87,23,55,9
1161,1,15,7,35,9,20,6
1162,1,15,46,91,28,55,8
1163,1,15,48,74,20,39,15
1164,1,15,19,69,28,33,8
1165,1,15,41,85,26,50,9
1166,1,15,14,140,41,90,9
1167,1,15,67,67,25,29,13
1168,1,15,17,26,12,13,1
1169,1,15,61,57,23,25,9
1170,1,15,102,52,18,27,7
1171,1,15,110,69,14,52,3
1172,1,15,108,36,13,17,6
1173,1,15,75,144,44,78,22
1174,1,15,73,107,31,61,15
1175,1,15,60,59,17,33,9
1176,1,15,68,45,19,18,8
1177,1,15,79,68,19,40,9
1178,1,15,121,64,14,44,6
1179,1,15,23,57,22,25,10
1180,1,15,42,84,30,46,8
1181,1,15,115,67,20,39,8
1182,1,15,52,107,30,67,10
1183,1,15,122,52,20,27,5
1184,1,15,1,69,21,44,4
1185,1,15,72,45,12,28,5
1186,1,15,109,68,29,28,11
1187,1,15,24,39,7,24,8
1188,1,15,81,44,11,27,6
1189,1,15,90,50,15,30,5
1190,1,15,112,45,16,28,1
1191,1,15,43,104,32,61,11
1192,1,15,84,65,21,33,11
1193,1,15,47,68,26,33,9
1194,1,15,77,50,11,31,8
1195,1,15,101,32,11,20,1
1196,1,15,83,69,26,35,8
1197,1,15,113,73,30,33,10
1198,1,15,120,90,25,50,15
1199,1,15,70,87,39,42,6
1200,1,15,69,47,19,24,4
1201,1,15,66,48,22,24,2
1202,1,15,114,69,19,42,8
1203,1,15,76,17,6,9,2
1204,1,15,63,40,11,20,9
1205,1,15,45,41,9,25,7
1206,1,15,106,57,24,28,5
1207,1,15,10,28,10,16,2
1208,1,15,78,42,11,28,3
1209,1,15,6,32,12,20,0
1210,1,15,5,54,15,37,2
1211,1,15,94,19,5,13,1
1212,1,15,40,131,33,83,15
1213,1,15,34,40,9,23,8
1214,1,15,32,46,9,27,10
1215,1,15,50,39,9,19,11
1216,1,15,25,79,22,50,7
1217,1,15,100,25,9,10,6
1218,1,15,18,63,23,30,10
1219,1,15,20,58,18,30,10
1220,1,15,111,31,6,20,5
1221,1,15,107,43,13,22,8
1222,1,15,30,33,8,20,5
1223,1,15,49,79,16,54,9
1224,1,15,88,42,16,22,4
1225,1,15,26,24,10,13,1
1226,1,15,123,25,11,11,3
1227,1,15,9,33,7,21,5
1228,1,15,104,70,18,39,13
1229,1,15,33,37,12,18,7
1230,1,15,62,66,21,34,11
1231,1,15,22,6,3,2,1
1232,1,16,44,120,29,83,8
1233,1,16,103,78,18,46,14
1234,1,16,28,53,10,38,5
1235,1,16,105,54,21,19,14
1236,1,16,13,80,29,47,4
1237,1,16,71,70,25,38,7
1238,1,16,7,28,3,19,6
1239,1,16,46,73,22,44,7
1240,1,16,48,70,22,39,9
1241,1,16,19,52,26,22,4
1242,1,16,41,81,31,37,13
1243,1,16,14,109,37,67,5
1244,1,16,67,78,25,45,8
1245,1,16,17,23,7,16,0
1246,1,16,61,56,21,24,11
1247,1,16,102,45,18,21,6
1248,1,16,110,81,18,54,9
1249,1,16,108,41,10,20,11
1250,1,16,75,140,41,80,19
1251,1,16,73,92,28,52,12
1252,1,16,60,42,13,20,9
1253,1,16,68,37,8,23,6
1254,1,16,79,59,14,34,11
1255,1,16,121,66,15,37,14
1256,1,16,23,72,14,45,13
1257,1,16,42,51,15,27,9
1258,1,16,115,48,12,27,9
1259,1,16,52,113,41,58,14
1260,1,16,122,55,10,30,15
1261,1,16,1,49,9,37,3
1262,1,16,72,46,15,23,8
1263,1,16,109,61,20,29,12
1264,1,16,24,47,15,25,7
1265,1,16,81,49,18,26,5
1266,1,16,90,53,21,26,6
1267,1,16,112,49,13,30,6
1268,1,16,43,104,23,69,12
1269,1,16,84,61,13,41,7
1270,1,16,47,66,20,39,7
1271,1,16,77,54,20,30,4
1272,1,16,101,39,14,24,1
1273,1,16,83,58,18,28,12
1274,1,16,113,64,22,36,6
1275,1,16,120,73,23,36,14
1276,1,16,70,73,24,37,12
1277,1,16,69,35,10,20,5
1278,1,16,66,44,17,23,4
1279,1,16,114,72,21,39,12
1280,1,16,76,19,10,8,1
1281,1,16,63,45,8,32,5
1282,1,16,45,58,11,41,6
1283,1,16,106,53,16,30,7
1284,1,16,10,36,11,21,4
1285,1,16,78,59,17,34,8
1286,1,16,6,42,17,25,0
1287,1,16,5,43,9,30,4
1288,1,16,94,23,5,15,3
1289,1,16,40,112,27,76,9
1290,1,16,34,38,12,21,5
1291,1,16,32,51,18,22,11
1292,1,16,50,32,10,20,2
1293,1,16,25,63,13,45,5
1294,1,16,100,17,4,8,5
1295,1,16,18,74,30,38,6
1296,1,16,20,49,14,28,7
1297,1,16,111,21,2,18,1
1298,1,16,107,36,9,20,7
1299,1,16,30,48,13,31,4
1300,1,16,49,53,15,34,4
1301,1,16,88,26,11,13,2
1302,1,16,26,21,7,10,4
1303,1,16,123,20,2,15,3
1304,1,16,9,39,8,25,6
1305,1,16,104,60,13,34,13
1306,1,16,33,34,12,18,4
1307,1,16,62,59,17,28,14
1308,1,16,22,3,1,2,0
1309,1,17,44,121,30,80,11
1310,1,17,103,78,23,49,6
1311,1,17,28,64,25,30,9
1312,1,17,105,65,23,31,11
1313,1,17,13,76,28,43,5
1314,1,17,71,68,17,35,16
1315,1,17,7,29,6,17,6
1316,1,17,46,93,27,55,11
1317,1,17,48,61,19,36,6
1318,1,17,19,71,23,43,5
1319,1,17,41,73,25,38,10
1320,1,17,14,145,62,72,11
1321,1,17,67,81,26,38,17
1322,1,17,17,32,14,14,4
1323,1,17,61,48,13,28,7
1324,1,17,102,59,22,34,3
1325,1,17,110,88,17,65,6
1326,1,17,108,29,12,13,4
1327,1,17,75,160,59,78,23
1328,1,17,73,84,33,42,9
1329,1,17,60,54,16,30,8
1330,1,17,68,41,8,22,11
1331,1,17,79,67,20,39,8
1332,1,17,121,63,14,37,12
1333,1,17,23,44,14,25,5
1334,1,17,42,58,13,40,5
1335,1,17,115,69,24,38,7
1336,1,17,52,105,29,67,9
1337,1,17,122,41,12,21,8
1338,1,17,1,41,14,25,2
1339,1,17,72,59,15,37,7
1340,1,17,109,64,22,36,6
1341,1,17,24,54,14,32,8
1342,1,17,81,57,16,31,10
1343,1,17,90,42,15,24,3
1344,1,17,112,45,15,28,2
1345,1,17,43,99,26,61,12
1346,1,17,84,56,14,38,4
1347,1,17,47,66,16,40,10
1348,1,17,77,46,27,17,2
1349,1,17,101,38,13,22,3
1350,1,17,83,73,21,37,15
1351,1,17,113,77,35,38,4
1352,1,17,120,65,19,32,14
1353,1,17,70,48,13,26,9
1354,1,17,69,41,15,19,7
1355,1,17,66,34,7,23,4
1356,1,17,114,67,20,38,9
1357,1,17,76,19,5,13,1
1358,1,17,63,31,8,17,6
1359,1,17,45,63,8,47,8
1360,1,17,106,41,16,21,4
1361,1,17,10,28,11,14,3
1362,1,17,78,41,14,24,3
1363,1,17,6,36,11,24,1
1364,1,17,5,32,9,22,1
1365,1,17,94,27,10,15,2
1366,1,17,40,76,16,49,11
1367,1,17,34,47,13,21,13
1368,1,17,32,59,17,37,5
1369,1,17,50,30,10,18,2
1370,1,17,25,77,11,61,5
1371,1,17,100,21,10,8,3
1372,1,17,18,100,50,41,9
1373,1,17,20,28,11,15,2
1374,1,17,111,27,9,15,3
1375,1,17,107,21,11,8,2
1376,1,17,30,43,13,27,3
1377,1,17,49,49,14,31,4
1378,1,17,88,34,14,14,6
1379,1,17,26,26,4,18,4
1380,1,17,123,27,6,14,7
1381,1,17,9,47,10,29,8
1382,1,17,104,57,20,31,6
1383,1,17,33,41,12,26,3
1384,1,17,62,42,10,23,9
1385,1,17,22,2,0,2,0
1386,1,18,44,116,29,74,13
1387,1,18,103,90,39,39,12
1388,1,18,28,44,15,26,3
1389,1,18,105,75,27,35,13
1390,1,18,13,71,30,30,11
1391,1,18,71,63,14,38,11
1392,1,18,7,34,16,14,4
1393,1,18,46,90,20,61,9
1394,1,18,48,55,19,31,5
1395,1,18,19,73,34,34,5
1396,1,18,41,78,29,44,5
1397,1,18,14,126,38,80,8
1398,1,18,67,89,34,36,19
1399,1,18,17,20,6,11,3
1400,1,18,61,55,19,27,9
1401,1,18,102,66,20,39,7
1402,1,18,110,79,15,63,1
1403,1,18,108,32,11,16,5
1404,1,18,75,161,49,96,16
1405,1,18,73,80,28,41,11
1406,1,18,60,54,17,30,7
1407,1,18,68,24,8,14,2
1408,1,18,79,59,22,32,5
1409,1,18,121,53,15,27,11
1410,1,18,23,72,17,49,6
1411,1,18,42,47,13,27,7
1412,1,18,115,77,19,46,12
1413,1,18,52,92,24,52,16
1414,1,18,122,35,5,19,11
1415,1,18,1,57,13,39,5
1416,1,18,72,44,14,21,9
1417,1,18,109,60,18,35,7
1418,1,18,24,38,12,24,2
1419,1,18,81,68,21,39,8
1420,1,18,90,55,17,29,9
1421,1,18,112,36,7,27,2
1422,1,18,43,115,24,76,15
1423,1,18,84,44,17,19,8
1424,1,18,47,82,32,37,13
1425,1,18,77,64,24,33,7
1426,1,18,101,35,9,22,4
1427,1,18,83,54,20,27,7
1428,1,18,113,72,28,40,4
1429,1,18,120,66,21,31,14
1430,1,18,70,67,20,41,6
1431,1,18,69,42,15,25,2
1432,1,18,66,30,8,19,3
1433,1,18,114,71,21,42,8
1434,1,18,76,26,9,12,5
1435,1,18,63,48,12,32,4
1436,1,18,45,49,12,28,9
1437,1,18,106,37,14,20,3
1438,1,18,10,32,12,20,0
1439,1,18,78,29,9,18,2
1440,1,18,6,45,16,27,2
1441,1,18,5,38,10,24,4
1442,1,18,94,36,10,18,8
1443,1,18,40,89,18,57,14
1444,1,18,34,50,18,24,8
1445,1,18,32,53,15,27,11
1446,1,18,50,45,15,25,5
1447,1,18,25,76,14,54,8
1448,1,18,100,19,6,12,1
1449,1,18,18,75,38,31,6
1450,1,18,20,33,8,19,6
1451,1,18,111,23,9,10,4
1452,1,18,107,41,22,14,5
1453,1,18,30,36,8,25,3
1454,1,18,49,58,15,35,8
1455,1,18,88,44,22,15,7
1456,1,18,26,27,8,19,0
1457,1,18,123,29,7,16,6
1458,1,18,9,48,15,24,9
1459,1,18,104,68,20,39,9
1460,1,18,33,40,12,20,8
1461,1,18,62,78,21,49,8
1462,1,18,22,1,0,1,0
1463,1,19,44,94,29,55,10
1464,1,19,103,85,29,44,12
1465,1,19,28,45,11,28,6
1466,1,19,105,57,25,21,11
1467,1,19,13,56,19,34,3
1468,1,19,71,80,20,37,23
1469,1,19,7,27,11,12,4
1470,1,19,46,83,20,54,9
1471,1,19,48,75,22,41,12
1472,1,19,19,47,15,32,0
1473,1,19,41,80,27,45,8
1474,1,19,14,102,35,64,3
1475,1,19,67,89,40,36,13
1476,1,19,17,22,7,15,0
1477,1,19,61,57,14,35,8
1478,1,19,102,57,27,26,4
1479,1,19,110,66,21,36,9
1480,1,19,108,30,14,14,2
1481,1,19,75,162,59,83,20
1482,1,19,73,79,22,46,11
1483,1,19,60,61,25,24,12
1484,1,19,68,42,12,25,5
1485,1,19,79,72,25,39,8
1486,1,19,121,49,16,31,2
1487,1,19,23,65,12,40,13
1488,1,19,42,66,15,42,9
1489,1,19,115,86,27,51,8
1490,1,19,52,111,27,70,14
1491,1,19,122,41,10,22,9
1492,1,19,1,40,10,28,2
1493,1,19,72,51,11,34,6
1494,1,19,109,79,31,36,12
1495,1,19,24,43,4,35,4
1496,1,19,81,61,13,43,5
1497,1,19,90,46,13,28,5
1498,1,19,112,23,7,14,2
1499,1,19,43,101,22,64,15
1500,1,19,84,42,11,23,8
1501,1,19,47,67,26,33,8
1502,1,19,77,75,24,43,8
1503,1,19,101,50,18,28,4
1504,1,19,83,47,20,22,5
1505,1,19,113,72,29,39,4
1506,1,19,120,49,11,31,7
1507,1,19,70,52,13,34,5
1508,1,19,69,42,14,23,5
1509,1,19,66,50,17,28,5
1510,1,19,114,88,28,42,18
1511,1,19,76,18,3,15,0
1512,1,19,63,46,14,24,8
1513,1,19,45,38,7,26,5
1514,1,19,106,57,17,33,7
1515,1,19,10,20,6,12,2
1516,1,19,78,31,9,16,6
1517,1,19,6,24,9,14,1
1518,1,19,5,33,11,19,3
1519,1,19,94,34,8,20,6
1520,1,19,40,106,24,75,7
1521,1,19,34,40,15,17,8
1522,1,19,32,57,17,29,11
1523,1,19,50,35,9,21,5
1524,1,19,25,83,19,60,4
1525,1,19,100,16,4,6,6
1526,1,19,18,70,21,40,9
1527,1,19,20,34,12,17,5
1528,1,19,111,29,15,11,3
1529,1,19,107,40,14,18,8
1530,1,19,30,37,8,21,8
1531,1,19,49,43,15,26,2
1532,1,19,88,37,20,14,3
1533,1,19,26,23,6,16,1
1534,1,19,123,25,8,12,5
1535,1,19,9,38,13,21,4
1536,1,19,104,48,10,31,7
1537,1,19,33,34,9,24,1
1538,1,19,62,45,15,23,7
1539,1,19,22,3,0,3,0
1540,1,20,44,113,38,63,12
1541,1,20,103,77,27,43,7
1542,1,20,28,37,10,24,3
1543,1,20,105,65,32,25,8
1544,1,20,13,50,18,24,8
1545,1,20,71,55,13,35,7
1546,1,20,7,35,16,10,9
1547,1,20,46,79,16,54,9
1548,1,20,48,74,19,48,7
1549,1,20,19,45,16,26,3
1550,1,20,41,61,18,35,8
1551,1,20,14,75,30,39,6
1552,1,20,67,72,24,33,15
1553,1,20,17,17,7,8,2
1554,1,20,61,49,20,23,6
1555,1,20,102,61,19,33,9
1556,1,20,110,64,20,36,8
1557,1,20,108,25,10,9,6
1558,1,20,75,172,57,102,13
1559,1,20,73,82,21,48,13
1560,1,20,60,42,12,24,6
1561,1,20,68,29,8,18,3
1562,1,20,79,71,26,38,7
1563,1,20,121,59,10,38,11
1564,1,20,23,53,14,36,3
1565,1,20,42,78,16,53,9
1566,1,20,115,67,28,36,3
1567,1,20,52,109,24,76,9
1568,1,20,122,44,8,24,12
1569,1,20,1,27,8,18,1
1570,1,20,72,36,14,18,4
1571,1,20,109,72,23,35,14
1572,1,20,24,49,14,27,8
1573,1,20,81,61,19,36,6
1574,1,20,90,53,21,28,4
1575,1,20,112,20,1,15,4
1576,1,20,43,131,31,78,22
1577,1,20,84,34,13,19,2
1578,1,20,47,62,22,34,6
1579,1,20,77,64,23,33,8
1580,1,20,101,34,9,19,6
1581,1,20,83,69,18,40,11
1582,1,20,113,91,20,63,8
1583,1,20,120,63,21,32,10
1584,1,20,70,67,30,30,7
1585,1,20,69,33,17,11,5
1586,1,20,66,45,19,25,1
1587,1,20,114,63,25,31,7
1588,1,20,76,25,5,17,3
1589,1,20,63,43,15,21,7
1590,1,20,45,35,7,23,5
1591,1,20,106,53,23,19,11
1592,1,20,10,21,7,12,2
1593,1,20,78,24,9,12,3
1594,1,20,6,27,8,17,2
1595,1,20,5,22,8,10,4
1596,1,20,94,29,11,13,5
1597,1,20,40,103,22,72,9
1598,1,20,34,47,24,15,8
1599,1,20,32,94,15,64,15
1600,1,20,50,41,9,28,4
1601,1,20,25,67,20,42,5
1602,1,20,100,16,7,4,5
1603,1,20,18,54,21,31,2
1604,1,20,20,30,7,20,3
1605,1,20,111,23,8,14,1
1606,1,20,107,31,10,19,2
1607,1,20,30,26,9,15,2
1608,1,20,49,46,4,36,6
1609,1,20,88,27,7,13,7
1610,1,20,26,26,9,16,1
1611,1,20,123,30,5,17,8
1612,1,20,9,48,11,32,5
1613,1,20,104,68,21,35,12
1614,1,20,33,48,21,21,6
1615,1,20,62,55,19,30,6
1616,1,20,22,3,1,2,0
1617,1,21,44,98,22,66,10
1618,1,21,103,55,17,29,9
1619,1,21,28,38,10,21,7
1620,1,21,105,60,28,23,9
1621,1,21,13,32,11,17,4
1622,1,21,71,53,17,32,4
1623,1,21,7,28,9,16,3
1624,1,21,46,64,12,44,8
1625,1,21,48,71,23,42,6
1626,1,21,19,21,10,10,1
1627,1,21,41,70,33,29,8
1628,1,21,14,80,28,48,4
1629,1,21,67,85,32,39,14
1630,1,21,17,7,5,2,0
1631,1,21,61,36,8,28,0
1632,1,21,102,43,24,16,3
1633,1,21,110,55,13,32,10
1634,1,21,108,29,13,13,3
1635,1,21,75,156,55,84,17
1636,1,21,73,67,17,35,15
1637,1,21,60,39,19,19,1
1638,1,21,68,34,8,20,6
1639,1,21,79,70,25,39,6
1640,1,21,121,65,20,37,8
1641,1,21,23,75,12,54,9
1642,1,21,42,52,10,39,3
1643,1,21,115,61,17,40,4
1644,1,21,52,93,24,58,11
1645,1,21,122,31,5,19,7
1646,1,21,1,18,6,11,1
1647,1,21,72,36,12,19,5
1648,1,21,109,51,15,32,4
1649,1,21,24,24,7,16,1
1650,1,21,81,60,23,28,9
1651,1,21,90,43,9,30,4
1652,1,21,112,32,6,22,4
1653,1,21,43,114,25,82,7
1654,1,21,84,13,2,9,2
1655,1,21,47,79,28,45,6
1656,1,21,77,52,16,31,5
1657,1,21,101,32,11,19,2
1658,1,21,83,48,18,23,7
1659,1,21,113,86,35,47,4
1660,1,21,120,45,7,30,8
1661,1,21,70,64,18,37,9
1662,1,21,69,35,11,17,7
1663,1,21,66,35,8,19,8
1664,1,21,114,61,22,35,4
1665,1,21,76,14,6,5,3
1666,1,21,63,39,9,27,3
1667,1,21,45,48,13,26,9
1668,1,21,106,42,17,21,4
1669,1,21,10,17,4,11,2
1670,1,21,78,21,9,9,3
1671,1,21,6,30,15,13,2
1672,1,21,5,18,4,11,3
1673,1,21,94,22,8,11,3
1674,1,21,40,101,23,71,7
1675,1,21,34,44,14,23,7
1676,1,21,32,67,11,45,11
1677,1,21,50,38,13,22,3
1678,1,21,25,73,21,45,7
1679,1,21,100,21,6,12,3
1680,1,21,18,55,16,35,4
1681,1,21,20,21,6,15,0
1682,1,21,111,16,8,7,1
1683,1,21,107,31,10,18,3
1684,1,21,30,39,5,26,8
1685,1,21,49,58,15,36,7
1686,1,21,88,33,11,16,6
1687,1,21,26,23,5,16,2
1688,1,21,123,17,4,11,2
1689,1,21,9,38,13,24,1
1690,1,21,104,61,21,33,7
1691,1,21,33,34,12,20,2
1692,1,21,62,49,14,23,12
1693,1,21,22,1,0,0,1
1694,1,22,44,97,22,69,6
1695,1,22,103,54,17,32,5
1696,1,22,28,33,8,24,1
1697,1,22,105,48,15,26,7
1698,1,22,13,28,11,16,1
1699,1,22,71,60,18,35,7
